timestamp,location,sensor_type,media_type,media_path,status,anomaly_detected,anomaly_type,ai_confidence
2025-12-29T03:48:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_370.image,normal,False,,
2025-12-29T05:28:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_371.video,normal,False,,
2025-12-29T00:45:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_372.image,normal,False,,
2025-12-29T06:14:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_373.video,normal,False,,
2025-12-29T06:43:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_374.image,critical,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",91.32
2025-12-28T23:48:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_12.5_375.image,critical,True,Identification of soil erosion or subsidence under the pipe,96.58
2025-12-29T03:11:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_376.video,normal,False,,
2025-12-29T13:06:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_377.video,normal,False,,
2025-12-29T16:53:56.448140,Section B-C,Spectroscopic sensor,image,/media/drone/20251229/Section_B-C_378.image,normal,False,,
2025-12-29T16:30:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_379.image,normal,False,,
2025-12-29T10:53:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_380.video,normal,False,,
2025-12-29T06:07:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_381.video,normal,False,,
2025-12-28T20:41:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251228/Section_A-B_382.video,normal,False,,
2025-12-29T06:19:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251229/Section_C-D_383.image,normal,False,,
2025-12-28T22:32:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_12.5_384.image,normal,False,,
2025-12-29T08:34:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_385.image,normal,False,,
2025-12-29T13:10:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251229/Section_B-C_386.video,normal,False,,
2025-12-29T15:33:56.448140,Section B-C,Spectroscopic sensor,video,/media/drone/20251229/Section_B-C_387.video,normal,False,,
2025-12-29T06:18:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_388.image,normal,False,,
2025-12-29T02:32:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_389.video,normal,False,,
2025-12-28T23:05:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_390.image,normal,False,,
2025-12-29T03:27:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_391.image,normal,False,,
2025-12-29T10:30:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_392.video,normal,False,,
2025-12-29T12:01:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_393.video,normal,False,,
2025-12-29T08:35:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251229/Section_B-C_394.video,normal,False,,
2025-12-29T10:52:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_395.video,normal,False,,
2025-12-29T05:17:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_396.image,warning,True,Detection of gas cloud,97.26
2025-12-29T10:29:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_397.video,normal,False,,
2025-12-28T22:16:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251228/Section_A-B_398.image,normal,False,,
2025-12-29T09:26:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_399.image,normal,False,,
2025-12-28T20:57:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251228/Main_Pipeline_KM_18.3_400.video,normal,False,,
2025-12-29T10:01:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_401.video,normal,False,,
2025-12-29T16:54:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_402.video,normal,False,,
2025-12-29T00:11:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_403.image,normal,False,,
2025-12-28T18:32:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251228/Section_B-C_404.video,normal,False,,
2025-12-29T06:24:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_405.image,normal,False,,
2025-12-29T09:25:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_406.video,normal,False,,
2025-12-29T00:36:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_407.image,normal,False,,
2025-12-29T15:41:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_408.video,normal,False,,
2025-12-28T22:51:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251228/Branch_Line_409.video,normal,False,,
2025-12-29T17:25:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_410.video,normal,False,,
2025-12-28T20:21:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251228/Section_C-D_411.image,normal,False,,
2025-12-29T06:45:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_412.video,normal,False,,
2025-12-29T15:18:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_413.image,normal,False,,
2025-12-29T06:25:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_414.image,normal,False,,
2025-12-28T18:37:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_18.3_415.image,normal,False,,
2025-12-29T02:53:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_416.video,normal,False,,
2025-12-29T18:21:56.448140,Section A-B,Thermal imaging camera,image,/media/drone/20251229/Section_A-B_417.image,normal,False,,
2025-12-29T05:47:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_418.video,normal,False,,
2025-12-29T16:17:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_419.image,normal,False,,
2025-12-29T06:32:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_420.video,normal,False,,
2025-12-29T15:50:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_421.image,warning,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",90.38
2025-12-29T07:54:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_422.image,normal,False,,
2025-12-29T08:52:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_423.video,normal,False,,
2025-12-29T12:41:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_424.image,normal,False,,
2025-12-29T16:22:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_425.video,normal,False,,
2025-12-29T13:40:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_426.image,warning,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",95.87
2025-12-29T09:17:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_427.image,normal,False,,
2025-12-28T21:28:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251228/Station_Area_428.video,normal,False,,
2025-12-29T03:58:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_429.image,warning,True,Long-term changes in soil temperature,95.4
2025-12-29T10:04:56.448140,Section B-C,Spectroscopic sensor,image,/media/drone/20251229/Section_B-C_430.image,warning,True,"Clear identification of damage: Dents, cracks",96.41
2025-12-29T04:19:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_431.video,normal,False,,
2025-12-29T18:22:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251229/Section_C-D_432.image,normal,False,,
2025-12-29T05:37:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_433.image,normal,False,,
2025-12-29T04:24:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_434.video,normal,False,,
2025-12-29T11:48:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_435.image,normal,False,,
2025-12-29T10:56:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_436.image,normal,False,,
2025-12-29T00:52:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_437.video,normal,False,,
2025-12-29T01:21:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251229/Section_C-D_438.video,normal,False,,
2025-12-28T21:57:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251228/Section_C-D_439.image,normal,False,,
2025-12-29T18:01:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_440.video,normal,False,,
2025-12-29T15:12:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_441.video,normal,False,,
2025-12-29T06:10:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_442.image,normal,False,,
2025-12-29T15:22:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_443.image,normal,False,,
2025-12-29T01:36:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_444.image,warning,True,"Visual identification of loose, shifted, or broken pipe supports",89.86
2025-12-29T02:55:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_445.image,critical,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",86.14
2025-12-29T13:15:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_446.image,normal,False,,
2025-12-29T11:50:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_447.video,warning,True,Detection of insulation failures,98.71
2025-12-28T20:05:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251228/Station_Area_448.image,critical,True,Detection of gas cloud,90.45
2025-12-29T08:02:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_449.image,warning,True,Hot or cold spots along the pipe,97.43
2025-12-29T04:48:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_450.video,normal,False,,
2025-12-29T05:49:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_451.video,normal,False,,
2025-12-29T03:15:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_452.image,normal,False,,
2025-12-29T10:17:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_453.video,normal,False,,
2025-12-29T17:45:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_454.image,normal,False,,
2025-12-29T06:37:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_455.image,normal,False,,
2025-12-29T11:57:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_456.image,normal,False,,
2025-12-29T17:49:56.448140,Section C-D,Spectroscopic sensor,video,/media/drone/20251229/Section_C-D_457.video,normal,False,,
2025-12-29T08:21:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_458.image,normal,False,,
2025-12-29T16:06:56.448140,Section B-C,Spectroscopic sensor,image,/media/drone/20251229/Section_B-C_459.image,normal,False,,
2025-12-28T18:55:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251228/Section_C-D_460.video,normal,False,,
2025-12-29T14:48:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_461.image,normal,False,,
2025-12-28T23:08:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_462.image,normal,False,,
2025-12-29T17:26:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_463.video,normal,False,,
2025-12-28T21:39:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251228/Station_Area_464.image,normal,False,,
2025-12-29T13:57:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_465.image,normal,False,,
2025-12-29T03:01:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_466.video,normal,False,,
2025-12-29T14:51:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_467.video,normal,False,,
2025-12-29T10:17:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_468.image,normal,False,,
2025-12-29T13:02:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_469.video,normal,False,,
2025-12-28T22:55:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_470.image,normal,False,,
2025-12-29T06:34:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_471.image,normal,False,,
2025-12-29T01:00:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_472.image,normal,False,,
2025-12-29T10:46:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_473.image,normal,False,,
2025-12-29T11:49:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_474.video,normal,False,,
2025-12-28T21:02:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251228/Section_C-D_475.video,normal,False,,
2025-12-29T07:27:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_476.video,normal,False,,
2025-12-29T00:35:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_477.image,normal,False,,
2025-12-29T07:37:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_478.video,normal,False,,
2025-12-29T09:35:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_479.image,normal,False,,
2025-12-29T06:59:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_480.image,normal,False,,
2025-12-29T10:42:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_481.image,normal,False,,
2025-12-29T02:28:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_482.image,warning,True,"Visual identification of loose, shifted, or broken pipe supports",91.04
2025-12-29T09:17:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_483.image,normal,False,,
2025-12-28T21:24:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251228/Main_Pipeline_KM_18.3_484.video,normal,False,,
2025-12-29T04:38:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_485.video,normal,False,,
2025-12-29T02:37:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_486.image,normal,False,,
2025-12-28T20:45:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251228/Section_B-C_487.video,normal,False,,
2025-12-29T17:40:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_488.video,normal,False,,
2025-12-29T13:06:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_489.video,normal,False,,
2025-12-29T00:49:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_490.image,normal,False,,
2025-12-29T12:44:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_491.video,normal,False,,
2025-12-29T10:22:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_492.image,normal,False,,
2025-12-29T14:05:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_493.video,normal,False,,
2025-12-29T10:13:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251229/Section_B-C_494.video,normal,False,,
2025-12-29T03:38:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_495.video,normal,False,,
2025-12-29T02:10:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_496.image,normal,False,,
2025-12-29T09:19:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_497.video,normal,False,,
2025-12-28T22:02:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251228/Section_B-C_498.image,normal,False,,
2025-12-29T11:45:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_499.image,normal,False,,
2025-12-29T02:09:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_500.video,normal,False,,
2025-12-29T08:24:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_501.image,warning,True,"Clear identification of damage: Dents, cracks",91.2
2025-12-28T23:06:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251228/Station_Area_502.video,normal,False,,
2025-12-29T07:52:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_503.image,normal,False,,
2025-12-29T08:33:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_504.video,critical,True,Distinct thermal anomaly on the ground,88.72
2025-12-29T04:58:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_505.image,normal,False,,
2025-12-29T03:40:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_506.image,normal,False,,
2025-12-29T11:06:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_507.image,normal,False,,
2025-12-29T07:55:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_508.video,normal,False,,
2025-12-29T03:19:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_509.image,normal,False,,
2025-12-28T22:51:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251228/Main_Pipeline_KM_18.3_510.image,normal,False,,
2025-12-28T20:30:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251228/Section_C-D_511.video,normal,False,,
2025-12-28T19:13:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_12.5_512.image,normal,False,,
2025-12-29T07:32:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_513.video,normal,False,,
2025-12-29T09:16:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251229/Station_Area_514.video,normal,False,,
2025-12-29T01:14:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_515.image,normal,False,,
2025-12-29T01:48:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_516.image,normal,False,,
2025-12-29T18:17:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_517.video,normal,False,,
2025-12-29T06:46:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_518.image,normal,False,,
2025-12-29T14:44:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_519.image,normal,False,,
2025-12-29T06:34:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_520.video,warning,True,Distinct thermal anomaly on the ground,96.56
2025-12-28T21:59:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251228/Station_Area_521.image,normal,False,,
2025-12-29T17:45:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_522.video,normal,False,,
2025-12-28T19:49:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251228/Station_Area_523.image,normal,False,,
2025-12-29T01:58:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_524.video,normal,False,,
2025-12-29T14:06:56.448140,Section A-B,Thermal imaging camera,image,/media/drone/20251229/Section_A-B_525.image,normal,False,,
2025-12-29T00:45:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_526.video,normal,False,,
2025-12-29T02:35:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_527.image,normal,False,,
2025-12-28T23:57:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251228/Branch_Line_528.video,normal,False,,
2025-12-28T21:59:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251228/Main_Pipeline_KM_12.5_529.video,normal,False,,
2025-12-29T13:40:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251229/Station_Area_530.video,normal,False,,
2025-12-29T00:55:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_531.image,normal,False,,
2025-12-29T01:12:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_532.video,normal,False,,
2025-12-28T20:13:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251228/Section_B-C_533.image,normal,False,,
2025-12-29T18:23:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_534.video,normal,False,,
2025-12-29T07:43:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_535.video,normal,False,,
2025-12-29T03:06:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_536.video,normal,False,,
2025-12-29T14:36:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_537.image,normal,False,,
2025-12-28T20:50:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251228/Section_B-C_538.video,normal,False,,
2025-12-29T16:18:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_539.video,normal,False,,
2025-12-29T16:46:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_540.video,normal,False,,
2025-12-29T17:42:56.448140,Section A-B,Thermal imaging camera,image,/media/drone/20251229/Section_A-B_541.image,normal,False,,
2025-12-29T10:19:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_542.image,normal,False,,
2025-12-29T11:22:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_543.video,normal,False,,
2025-12-29T17:04:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_544.image,normal,False,,
2025-12-29T00:36:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_545.image,normal,False,,
2025-12-29T01:07:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_546.image,normal,False,,
2025-12-28T21:05:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_12.5_547.image,normal,False,,
2025-12-29T11:11:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_548.image,normal,False,,
2025-12-29T08:53:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_549.image,normal,False,,
2025-12-29T08:05:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_550.video,normal,False,,
2025-12-28T20:57:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251228/Station_Area_551.image,normal,False,,
2025-12-29T01:26:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_552.image,normal,False,,
2025-12-29T10:27:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_553.image,normal,False,,
2025-12-29T04:18:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_554.image,normal,False,,
2025-12-29T03:15:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_555.video,critical,True,Gradual discoloration,90.06
2025-12-29T13:21:56.448140,Section B-C,Spectroscopic sensor,video,/media/drone/20251229/Section_B-C_556.video,normal,False,,
2025-12-28T23:30:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251228/Section_C-D_557.image,normal,False,,
2025-12-29T15:13:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_558.video,normal,False,,
2025-12-28T19:36:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_18.3_559.image,critical,True,"Clear identification of damage: Dents, cracks",97.35
2025-12-29T00:52:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_560.video,normal,False,,
2025-12-29T08:09:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_561.video,normal,False,,
2025-12-29T11:25:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_562.video,normal,False,,
2025-12-29T08:23:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_563.image,normal,False,,
2025-12-29T03:17:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_564.image,normal,False,,
2025-12-29T07:17:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_565.video,normal,False,,
2025-12-29T09:52:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_566.image,normal,False,,
2025-12-28T22:30:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251228/Section_A-B_567.image,normal,False,,
2025-12-29T14:10:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_568.video,normal,False,,
2025-12-29T08:04:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_569.video,normal,False,,
2025-12-29T14:47:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_570.video,normal,False,,
2025-12-29T11:29:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_571.image,normal,False,,
2025-12-28T20:18:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_572.image,normal,False,,
